case_id,z,z_next,sim
s0377,21,22,0.5509507088975318
s0377,22,23,0.5807571285357331
s0377,23,24,0.6251516979140644
s0377,24,25,0.662352276317569
s0377,25,26,0.6771741440099055
s0377,26,27,0.7094600451149581
s0377,27,28,0.7490191898495607
s0377,28,29,0.8010676568282438
s0377,29,30,0.777580774119982
s0377,30,31,0.7261956102437331
s0383,0,1,0.6809872115300447
s0383,1,2,0.6669452613595044
s0383,2,3,0.632837878852776
s0383,3,4,0.6249415363576317
s0383,4,5,0.6567545472342368
s0383,5,6,0.6595995164281895
s0383,6,7,0.6514957462785956
s0383,7,8,0.632696631501427
s0383,8,9,0.6160705247674367
s0383,9,10,0.6257725403946327
s0383,10,11,0.6267589327700389
s0383,11,12,0.5893048179388831
s0383,12,13,0.5986060115592979
s0383,13,14,0.6326003489421123
s0383,14,15,0.6647886591292468
s0383,15,16,0.6743673122903168
s0383,16,17,0.661669324312796
s0383,17,18,0.6466676538568448
s0383,18,19,0.6039101793604609
s0383,19,20,0.5615611961486744
s0383,20,21,0.6008137294520347
s0383,21,22,0.6192703577040026
s0383,22,23,0.5714911791450383
s0383,23,24,0.5816839008382055
s0383,24,25,0.5579297867925829
s0383,25,26,0.5258271796515288
s0383,26,27,0.46240056650759814
s0383,27,28,0.4525534004581578
s0383,28,29,0.44338667111755975
s0383,29,30,0.42723212268870325
s0383,30,31,0.449231559335573
s0388,0,1,0.8497619028734377
s0388,1,2,0.858435300903124
s0388,2,3,0.8400506684927818
s0388,3,4,0.8075058548946893
s0388,4,5,0.7507569662293986
s0388,5,6,0.7277963290563783
s0388,6,7,0.72113100088624
s0388,7,8,0.7408484713724763
s0388,8,9,0.7217769184844914
s0388,9,10,0.7460998573743668
s0388,10,11,0.7935498803394634
s0388,11,12,0.8451759475838665
s0388,12,13,0.8976496032493383
s0388,13,14,0.9073030937054479
s0388,14,15,0.927950566989582
s0388,15,16,0.937389749888245
s0388,16,17,0.9428127915824577
s0388,17,18,0.9328724920025626
s0388,18,19,0.9051245747240569
s0388,19,20,0.8744135592942058
s0388,20,21,0.8508247703449122
s0388,21,22,0.8189416671552704
s0388,22,23,0.7925484795103777
s0388,23,24,0.7627384636730331
s0388,24,25,0.7375950335950942
s0388,25,26,0.721651819974267
s0388,26,27,0.7271646795200634
s0388,27,28,0.7344402092858292
s0388,28,29,0.769039608779994
s0388,29,30,0.8094497287212272
s0388,30,31,0.8591477911528087
s0389,0,1,0.6425996188130013
s0389,1,2,0.6325307267958827
s0389,2,3,0.6293771445297875
s0389,3,4,0.6152282524039993
s0389,4,5,0.5959320261761036
s0389,5,6,0.6045768355726423
s0389,6,7,0.6041731928834577
s0389,7,8,0.6145331605585632
s0389,8,9,0.5927984216078772
s0389,9,10,0.6107194558037978
s0389,10,11,0.6026893496162181
s0389,11,12,0.5874289128796252
s0389,12,13,0.5727709833161543
s0389,13,14,0.5673494604584909
s0389,14,15,0.5642136886942191
s0389,15,16,0.5774027716283563
s0389,16,17,0.5902668878993228
s0389,17,18,0.5812601575036537
s0389,18,19,0.5806158197683089
s0389,19,20,0.5544118493934935
s0389,20,21,0.5562678791470987
s0389,21,22,0.5684145201060491
s0389,22,23,0.5748923777181163
s0389,23,24,0.5903583512031007
s0389,24,25,0.5958579729239024
s0389,25,26,0.5971821413549248
s0389,26,27,0.5787223056464803
s0389,27,28,0.5811992781553239
s0389,28,29,0.6035993531149013
s0389,29,30,0.6012883825415294
s0389,30,31,0.5897194985753584
s0393,0,1,0.603712742295657
s0393,1,2,0.5940044082741576
s0393,2,3,0.6049058513719979
s0393,3,4,0.5898163798583812
s0393,4,5,0.5855188127672326
s0393,5,6,0.5816547850875405
s0393,6,7,0.5549795801754291
s0393,7,8,0.5234710430408772
s0393,8,9,0.5308106018978885
s0393,9,10,0.5381635034940186
s0393,10,11,0.5343340272197358
s0393,11,12,0.5489969964933324
s0393,12,13,0.5457410812874168
s0393,13,14,0.5361649124924893
s0393,14,15,0.536925130192967
s0393,15,16,0.5502094931752809
s0393,16,17,0.5469803167172597
s0393,17,18,0.5539867910078579
s0393,18,19,0.5454371757035696
s0393,19,20,0.5407708501937198
s0393,20,21,0.5535559164084618
s0393,21,22,0.5591763074209103
s0393,22,23,0.5613784149725212
s0393,23,24,0.5380794509580603
s0393,24,25,0.5511920351087721
s0393,25,26,0.5428724857667128
s0393,26,27,0.5169625408141435
s0393,27,28,0.5287918251625766
s0393,28,29,0.5342729468241124
s0393,29,30,0.5475692096589531
s0393,30,31,0.5480667143173558
s0402,0,1,0.7604219767923704
s0402,1,2,0.7545235452392325
s0402,2,3,0.7291856961130341
s0402,3,4,0.7227586323141179
s0402,4,5,0.7221277317736605
s0402,5,6,0.728622540136208
s0402,6,7,0.7389702546609763
s0402,7,8,0.7387949761517644
s0402,8,9,0.7426085798826102
s0402,9,10,0.7079213195263698
s0402,10,11,0.7184121478851088
s0402,11,12,0.7666467357203572
s0402,12,13,0.7719860094996821
s0402,13,14,0.7313429090101399
s0402,14,15,0.7059902406333928
s0402,15,16,0.6689815561455251
s0402,16,17,0.6836321284080228
s0402,17,18,0.6987467845902859
s0402,18,19,0.6798738830896386
s0402,19,20,0.7071479713341363
s0402,20,21,0.6967310941816715
s0402,21,22,0.6862584036647648
s0402,22,23,0.6771962933434401
s0402,23,24,0.677779030024703
s0402,24,25,0.6552231761530699
s0402,25,26,0.6639481381759489
s0402,26,27,0.6473338229748464
s0402,27,28,0.6428285465743069
s0402,28,29,0.6491161683106358
s0402,29,30,0.6469250174437533
s0402,30,31,0.6679837377988713
s0408,0,1,0.7687520587507912
s0408,1,2,0.7735309168709252
s0408,2,3,0.766309860167775
s0408,3,4,0.7710405139209104
s0408,4,5,0.7755589647813642
s0408,5,6,0.7427137526421081
s0408,6,7,0.7473571127794901
s0408,7,8,0.692781154379819
s0408,8,9,0.7032694115147723
s0408,9,10,0.6879226608562292
s0408,10,11,0.7126176205722279
s0408,11,12,0.7250329094207134
s0408,12,13,0.7262078042067055
s0408,13,14,0.7297518685684925
s0408,14,15,0.749911826187839
s0408,15,16,0.7610017912982477
s0408,16,17,0.7263786697746804
s0408,17,18,0.7099041540100774
s0408,18,19,0.6621972896659127
s0408,19,20,0.6167557548156315
s0408,20,21,0.6616929643807229
s0408,21,22,0.671344473393513
s0408,22,23,0.680502067421238
s0408,23,24,0.6982511608221871
s0408,24,25,0.7176201074867026
s0408,25,26,0.712041287655733
s0408,26,27,0.7162241053331336
s0408,27,28,0.7039506457505259
s0408,28,29,0.694845259452732
s0408,29,30,0.6795656524209259
s0408,30,31,0.699005550097259
s0410,0,1,0.886203501438672
s0410,1,2,0.8853713831606247
s0410,2,3,0.8697902640275438
s0410,3,4,0.8366686786374047
s0410,4,5,0.7916433769706317
s0410,5,6,0.7843133484864333
s0410,6,7,0.7730451691936517
s0410,7,8,0.7919004278499745
s0410,8,9,0.8269764026281845
s0410,9,10,0.8404144160057678
s0410,10,11,0.8333285324909468
s0410,11,12,0.8432186964985537
s0410,12,13,0.8393253029288228
s0410,13,14,0.8559845944402128
s0410,14,15,0.8824251365313783
s0410,15,16,0.9068212208372277
s0410,16,17,0.9307394908526281
s0410,17,18,0.9481343663669765
s0410,18,19,0.9625351933570727
s0410,19,20,0.971917071973808
s0410,20,21,0.9728616228069141
s0410,21,22,0.965810369631052
s0410,22,23,0.9558112842839882
s0410,23,24,0.941998733117965
s0410,24,25,0.9317485692422786
s0410,25,26,0.9220718040999563
s0410,26,27,0.903849334047121
s0410,27,28,0.8863862058877952
s0410,28,29,0.8592805807374341
s0410,29,30,0.8422085613973127
s0410,30,31,0.8333033370765721
s0411,0,1,0.2789769476617814
s0411,1,2,0.3067621611387372
s0411,2,3,0.2811197347139908
s0411,3,4,0.27187171006461114
s0411,4,5,0.2519393173705391
s0411,5,6,0.22856782225650674
s0411,6,7,0.2569822275995438
s0411,7,8,0.29965053082481036
s0411,8,9,0.2924189609736321
s0411,9,10,0.281541576235462
s0411,10,11,0.3164764894349106
s0411,11,12,0.3724847484541915
s0411,12,13,0.4776793686210635
s0411,13,14,0.526904768036986
s0411,14,15,0.4956755237325363
s0411,15,16,0.5030560287281505
s0411,16,17,0.5599153163107009
s0411,17,18,0.5994982627685971
s0411,18,19,0.6325720061053853
s0411,19,20,0.6996463915581373
s0411,20,21,0.714005098025583
s0411,21,22,0.660164501770811
s0411,22,23,0.6473023438444048
s0411,23,24,0.6331663861447216
s0411,24,25,0.6083767559419625
s0411,25,26,0.5770244711252369
s0411,26,27,0.4783966904572259
s0411,27,28,0.4757572059439867
s0411,28,29,0.49196747248266964
s0411,29,30,0.5152748362385571
s0411,30,31,0.5438910999187974
s0420,0,1,0.6032629427649081
s0420,1,2,0.6466958186619088
s0420,2,3,0.6395445011736733
s0420,3,4,0.6155080936958327
s0420,4,5,0.5882136782340848
s0420,5,6,0.5654613677595709
s0420,6,7,0.5275756376955151
s0420,7,8,0.5478883143810787
s0420,8,9,0.5818177545458961
s0420,9,10,0.573663926906821
s0420,10,11,0.5659089619989405
s0420,11,12,0.544344671498846
s0420,12,13,0.5396200958738802
s0420,13,14,0.5588457883714582
s0420,14,15,0.5599097655444654
s0420,15,16,0.553467987519565
s0420,16,17,0.5435785121744238
s0420,17,18,0.5301896786939885
s0420,18,19,0.5297942715860126
s0420,19,20,0.530857575402427
s0420,20,21,0.5502242551994198
s0420,21,22,0.5608003142899503
s0420,22,23,0.5677775853398109
s0420,23,24,0.5730202826509365
s0420,24,25,0.541222244690515
s0420,25,26,0.5302713250073676
s0420,26,27,0.5551759203319837
s0420,27,28,0.5481787755673639
s0420,28,29,0.567574798129972
s0420,29,30,0.571892193263825
s0420,30,31,0.5867153953200275
s0421,0,1,0.8075392582904053
s0421,1,2,0.8114472395667435
s0421,2,3,0.8007737920723734
s0421,3,4,0.8019644157415933
s0421,4,5,0.7745914333346521
s0421,5,6,0.7503496163372447
s0421,6,7,0.7179941799772801
s0421,7,8,0.7129647717739225
s0421,8,9,0.7184625131653618
s0421,9,10,0.7153413126708816
s0421,10,11,0.7044824744452807
s0421,11,12,0.6970386203074075
s0421,12,13,0.7029582209106379
s0421,13,14,0.7014120247158083
s0421,14,15,0.6762361531797136
s0421,15,16,0.6612709660852581
s0421,16,17,0.6563223787420205
s0421,17,18,0.6581808987426667
s0421,18,19,0.6654278574589723
s0421,19,20,0.6602903732294519
s0421,20,21,0.6682669259303827
s0421,21,22,0.6726019486337128
s0421,22,23,0.6816098129259787
s0421,23,24,0.6970756037330103
s0421,24,25,0.695940746290146
s0421,25,26,0.6779712552096878
s0421,26,27,0.6843742683696098
s0421,27,28,0.6887543438484
s0421,28,29,0.6873032811389186
s0421,29,30,0.6998456006382303
s0421,30,31,0.712370583336179
s0423,0,1,0.7376402126222439
s0423,1,2,0.7157625552098629
s0423,2,3,0.700410996379032
s0423,3,4,0.729528685553
s0423,4,5,0.7585693187096854
s0423,5,6,0.7536025169482011
s0423,6,7,0.7281199082170923
s0423,7,8,0.6830648421762291
s0423,8,9,0.6664018347375764
s0423,9,10,0.6317635749843534
s0423,10,11,0.6372627697415445
s0423,11,12,0.6437177435526643
s0423,12,13,0.7016756442932275
s0423,13,14,0.7221168123886302
s0423,14,15,0.6859410941146509
s0423,15,16,0.6649950609351208
s0423,16,17,0.6605303925142346
s0423,17,18,0.6478855279199089
s0423,18,19,0.634201289587296
s0423,19,20,0.5733735427551204
s0423,20,21,0.5778186107963537
s0423,21,22,0.5972853995250882
s0423,22,23,0.599763902528247
s0423,23,24,0.5757308091348838
s0423,24,25,0.5558188058022977
s0423,25,26,0.5557552896254692
s0423,26,27,0.5683883644848193
s0423,27,28,0.5626316096991897
s0423,28,29,0.5930308672460523
s0423,29,30,0.6160689423636281
s0423,30,31,0.6227477539641545
s0429,0,1,0.8235288600022937
s0429,1,2,0.7770050093184915
s0429,2,3,0.7684573910801784
s0429,3,4,0.8030651564789718
s0429,4,5,0.7924391293946781
s0429,5,6,0.7795959378368892
s0429,6,7,0.7583697852180449
s0429,7,8,0.7387634876521137
s0429,8,9,0.751690718956468
s0429,9,10,0.7853882977013793
s0429,10,11,0.8009812227671336
s0429,11,12,0.7882617094119923
s0429,12,13,0.7980769996410414
s0429,13,14,0.7889312219351883
s0429,14,15,0.7661700096692303
s0429,15,16,0.7927601952144103
s0429,16,17,0.7920119688324684
s0429,17,18,0.7915598188761207
s0429,18,19,0.7498951709700817
s0429,19,20,0.7278699993203962
s0429,20,21,0.7469637890337464
s0429,21,22,0.7469954535624294
s0429,22,23,0.7554891314236641
s0429,23,24,0.7430265640626605
s0429,24,25,0.709783452528684
s0429,25,26,0.6805754390334556
s0429,26,27,0.6694204958081919
s0429,27,28,0.6792778339011365
s0429,28,29,0.7000690626730796
s0429,29,30,0.7057420737588639
s0429,30,31,0.7078596718002027
s0431,0,1,0.7257497835898153
s0431,1,2,0.5672076209050944
s0431,2,3,0.679035300274745
s0431,3,4,0.6868939759300675
s0431,4,5,0.7168704452053064
s0431,5,6,0.7243264992238377
s0431,6,7,0.7360914566644076
s0431,7,8,0.7269520932589781
s0431,8,9,0.7300864169923621
s0431,9,10,0.7238021987404143
s0431,10,11,0.7279544567659798
s0431,11,12,0.6813545642765907
s0431,12,13,0.658045958550184
s0431,13,14,0.6617909969227901
s0431,14,15,0.6749762913370372
s0431,15,16,0.6867433382013263
s0431,16,17,0.6901844031358636
s0431,17,18,0.6713870958272239
s0431,18,19,0.6856703122648029
s0431,19,20,0.6747845511658613
s0431,20,21,0.6717495269710683
s0431,21,22,0.6752412731384655
s0431,22,23,0.6733458373517336
s0431,23,24,0.6635834301227173
s0431,24,25,0.6737087376150571
s0431,25,26,0.6768679511846605
s0431,26,27,0.6563667593621051
s0431,27,28,0.6540991815833717
s0431,28,29,0.6459372788211847
s0431,29,30,0.66083305613703
s0431,30,31,0.6676901084377657
s0436,0,1,0.7091028594677108
s0436,1,2,0.6896058833663528
s0436,2,3,0.6670473496196728
s0436,3,4,0.6825827718836702
s0436,4,5,0.7180130268423516
s0436,5,6,0.726739018837028
s0436,6,7,0.6885766246068302
s0436,7,8,0.6555190403044273
s0436,8,9,0.6279485241268217
s0436,9,10,0.5901866233872222
s0436,10,11,0.6520840730221631
s0436,11,12,0.6975970567049612
s0436,12,13,0.6735251173615251
s0436,13,14,0.7016394663981881
s0436,14,15,0.7055626623065161
s0436,15,16,0.736337427497821
s0436,16,17,0.7506152064669636
s0436,17,18,0.7260572524329467
s0436,18,19,0.6388735563307945
s0436,19,20,0.5942668153356928
s0436,20,21,0.6330413828872448
s0436,21,22,0.5929936410077864
s0436,22,23,0.6500983187766097
s0436,23,24,0.64112851884444
s0436,24,25,0.582164703738595
s0436,25,26,0.5203146711485653
s0436,26,27,0.48384992013675593
s0436,27,28,0.47816584968536696
s0436,28,29,0.5143774356563495
s0436,29,30,0.5526987236804126
s0436,30,31,0.6154155109857312
s0440,0,1,0.7282929600106155
s0440,1,2,0.7472818850571249
s0440,2,3,0.7497125888427806
s0440,3,4,0.7740363273508608
s0440,4,5,0.7749109026016083
s0440,5,6,0.7882459973797757
s0440,6,7,0.7861518000286376
s0440,7,8,0.7667339475399384
s0440,8,9,0.7660031165128397
s0440,9,10,0.7405085249498384
s0440,10,11,0.771264176800789
s0440,11,12,0.8169046891217976
s0440,12,13,0.7902303179118783
s0440,13,14,0.7461384404024327
s0440,14,15,0.7379123868044967
s0440,15,16,0.7491400992789202
s0440,16,17,0.7625281221574663
s0440,17,18,0.7730013969008053
s0440,18,19,0.7674003040934494
s0440,19,20,0.7503438075733292
s0440,20,21,0.6720199342187503
s0440,21,22,0.6945185762197806
s0440,22,23,0.7068488430922842
s0440,23,24,0.6980467155825333
s0440,24,25,0.6675711325124972
s0440,25,26,0.6463426014424014
s0440,26,27,0.6447230294875259
s0440,27,28,0.6521939292935576
s0440,28,29,0.6518460195736793
s0440,29,30,0.6475824832505628
s0440,30,31,0.675363028189592
s0446,0,1,0.7671462123177649
s0446,1,2,0.7278860963424384
s0446,2,3,0.7234086318692992
s0446,3,4,0.7440299632526106
s0446,4,5,0.7507928067362206
s0446,5,6,0.7432626134969132
s0446,6,7,0.7308065237289374
s0446,7,8,0.7040220134812889
s0446,8,9,0.6946885714514993
s0446,9,10,0.7231292764140678
s0446,10,11,0.7469510052894339
s0446,11,12,0.7272132458695684
s0446,12,13,0.7177406121118317
s0446,13,14,0.6834235429621467
s0446,14,15,0.6913413361894376
s0446,15,16,0.7321642234153449
s0446,16,17,0.7495143873550948
s0446,17,18,0.729008418016713
s0446,18,19,0.7061168435881191
s0446,19,20,0.6743750581694676
s0446,20,21,0.6703962363689037
s0446,21,22,0.6742854583618508
s0446,22,23,0.6626687845725927
s0446,23,24,0.6615221802797072
s0446,24,25,0.672076336831751
s0446,25,26,0.6452502348327722
s0446,26,27,0.6305924476688337
s0446,27,28,0.6202889037639766
s0446,28,29,0.6101769068831676
s0446,29,30,0.6122210175226049
s0446,30,31,0.6314556926033741
s0447,0,1,0.8131481608976927
s0447,1,2,0.8266727707134285
s0447,2,3,0.816864332347363
s0447,3,4,0.8221729863739801
s0447,4,5,0.8195611451654413
s0447,5,6,0.8207600282128618
s0447,6,7,0.8282679347267075
s0447,7,8,0.8153473850379409
s0447,8,9,0.7793555818615512
s0447,9,10,0.7606766197037819
s0447,10,11,0.7719820083259548
s0447,11,12,0.7905995937555549
s0447,12,13,0.8066756080281241
s0447,13,14,0.8068431477532392
s0447,14,15,0.8175591334954782
s0447,15,16,0.8362364112837666
s0447,16,17,0.818677191317926
s0447,17,18,0.8118174633859395
s0447,18,19,0.7582190558467226
s0447,19,20,0.749475940049208
s0447,20,21,0.7759639033843925
s0447,21,22,0.7629763541289745
s0447,22,23,0.752110443774056
s0447,23,24,0.7520485295259682
s0447,24,25,0.7313979361854415
s0447,25,26,0.7300485731638068
s0447,26,27,0.719727981048249
s0447,27,28,0.7325147058591545
s0447,28,29,0.7310957278453123
s0447,29,30,0.7164830173048247
s0447,30,31,0.6871736788951336
s0456,0,1,0.7276477503374343
s0456,1,2,0.7619964455246888
s0456,2,3,0.7593483988384794
s0456,3,4,0.7659365232436145
s0456,4,5,0.7622987780538232
s0456,5,6,0.769273489756403
s0456,6,7,0.7587766107542671
s0456,7,8,0.7468790480216592
s0456,8,9,0.7385217554443105
s0456,9,10,0.7166556652553893
s0456,10,11,0.6996576436036513
s0456,11,12,0.6673416352058837
s0456,12,13,0.6665269499090558
s0456,13,14,0.7042003191273787
s0456,14,15,0.7301715642732002
s0456,15,16,0.7331246720959204
s0456,16,17,0.7333389571421881
s0456,17,18,0.7299038521579411
s0456,18,19,0.6842852273943016
s0456,19,20,0.6862884586909075
s0456,20,21,0.7206242637043109
s0456,21,22,0.7209830922713913
s0456,22,23,0.6946128987303857
s0456,23,24,0.6701074535054681
s0456,24,25,0.6414696615824307
s0456,25,26,0.6391351152843158
s0456,26,27,0.6206553499177271
s0456,27,28,0.5812771193123512
s0456,28,29,0.44617099122481796
s0456,29,30,0.5154460969906713
s0456,30,31,0.46232780041575
s0460,0,1,0.7516627438067401
s0460,1,2,0.7295694728891775
s0460,2,3,0.6590207683456687
s0460,3,4,0.6344719324741531
s0460,4,5,0.602658379936334
s0460,5,6,0.6291978827800669
s0460,6,7,0.6766998840157074
s0460,7,8,0.704960967615094
s0460,8,9,0.7066299113103184
s0460,9,10,0.7296954770690081
s0460,10,11,0.7326559465281123
s0460,11,12,0.7626636995687561
s0460,12,13,0.8222732394572914
s0460,13,14,0.8521037405738414
s0460,14,15,0.8791338147884873
s0460,15,16,0.9120852878070977
s0460,16,17,0.9132580479021464
s0460,17,18,0.8962486379861012
s0460,18,19,0.8611739859658027
s0460,19,20,0.8281180040931948
s0460,20,21,0.7833276908695248
s0460,21,22,0.7294580514563753
s0460,22,23,0.6932727156318573
s0460,23,24,0.6598758946749207
s0460,24,25,0.650205563531086
s0460,25,26,0.6502486695502171
s0460,26,27,0.6276637106818311
s0460,27,28,0.6698650556052372
s0460,28,29,0.6672555174185165
s0460,29,30,0.7166047093176776
s0460,30,31,0.745293924001512
s0461,0,1,0.7728111257751583
s0461,1,2,0.780336764598289
s0461,2,3,0.7742530335763198
s0461,3,4,0.794740052409286
s0461,4,5,0.8247766762299845
s0461,5,6,0.8013729846114176
s0461,6,7,0.7512608311200891
s0461,7,8,0.7044295082513392
s0461,8,9,0.6920613186110017
s0461,9,10,0.7346425460869764
s0461,10,11,0.7757124376978622
s0461,11,12,0.8110435436300236
s0461,12,13,0.7821934808454515
s0461,13,14,0.7518282818528634
s0461,14,15,0.7229119795708615
s0461,15,16,0.7103532377399943
s0461,16,17,0.6995765496608477
s0461,17,18,0.7200507325416677
s0461,18,19,0.6793653449969677
s0461,19,20,0.6784466684760618
s0461,20,21,0.7052165763976844
s0461,21,22,0.7246391968004747
s0461,22,23,0.7081225550897418
s0461,23,24,0.6726290100424132
s0461,24,25,0.6974790517704239
s0461,25,26,0.6790180029098626
s0461,26,27,0.6828544926844885
s0461,27,28,0.6796630303550261
s0461,28,29,0.670464437505232
s0461,29,30,0.6519309310466976
s0461,30,31,0.6501030034515403
s0467,0,1,0.7745701440400686
s0467,1,2,0.761956879607111
s0467,2,3,0.7438993996041899
s0467,3,4,0.7692071607224064
s0467,4,5,0.7429623415700993
s0467,5,6,0.7146726212748445
s0467,6,7,0.7131947673563225
s0467,7,8,0.7174082235314427
s0467,8,9,0.739929303304774
s0467,9,10,0.7717580426271485
s0467,10,11,0.788956651248096
s0467,11,12,0.7918490793716257
s0467,12,13,0.7679902986310687
s0467,13,14,0.7378386567778911
s0467,14,15,0.7230868776936388
s0467,15,16,0.7493125372441045
s0467,16,17,0.7247706924425438
s0467,17,18,0.7250113999936123
s0467,18,19,0.7258542871186244
s0467,19,20,0.728212917846688
s0467,20,21,0.7007161753077181
s0467,21,22,0.7018896539401925
s0467,22,23,0.6906921133540803
s0467,23,24,0.6984103886218078
s0467,24,25,0.6960643892514102
s0467,25,26,0.7231373628554509
s0467,26,27,0.7322025553974463
s0467,27,28,0.725794002293007
s0467,28,29,0.6976537580607364
s0467,29,30,0.693251477240468
s0467,30,31,0.7350599342503413
s0468,0,1,0.8075037714885567
s0468,1,2,0.8733677005066909
s0468,2,3,0.8876315076027875
s0468,3,4,0.7961048520692128
s0468,4,5,0.8195382762398006
s0468,5,6,0.8790716988095417
s0468,6,7,0.8798060001874836
s0468,7,8,0.9035563256353016
s0468,8,9,0.8887893157419562
s0468,9,10,0.833684130512623
s0468,10,11,0.8153841699724872
s0468,11,12,0.793317086803804
s0468,12,13,0.8226889281010731
s0468,13,14,0.8323314346657237
s0468,14,15,0.8231120382292543
s0468,15,16,0.8169546208928034
s0468,16,17,0.8221403730795883
s0468,17,18,0.817242337278469
s0468,18,19,0.7656608612226119
s0468,19,20,0.7499947805857564
s0468,20,21,0.6997312875051064
s0468,21,22,0.6551334554331
s0468,22,23,0.6907323072761913
s0468,23,24,0.6151435927618166
s0468,24,25,0.5423693364507558
s0468,25,26,0.6059757761521083
s0468,26,27,0.6548439544040007
s0468,27,28,0.6232612968462221
s0468,28,29,0.6096913582056486
s0468,29,30,0.6372093309776388
s0468,30,31,0.6203199759248156
s0472,0,1,0.7663291204236777
s0472,1,2,0.7697067961559615
s0472,2,3,0.7538471187736105
s0472,3,4,0.7530008545260145
s0472,4,5,0.744027203350629
s0472,5,6,0.7677321045403954
s0472,6,7,0.7702075769697001
s0472,7,8,0.719253490137271
s0472,8,9,0.7073151289349409
s0472,9,10,0.7443622665999622
s0472,10,11,0.7496638801586015
s0472,11,12,0.7571796463694026
s0472,12,13,0.7523258460690936
s0472,13,14,0.7554457542740095
s0472,14,15,0.7184969537154592
s0472,15,16,0.7129991531279565
s0472,16,17,0.739339975318299
s0472,17,18,0.7382073682009096
s0472,18,19,0.7269003342410897
s0472,19,20,0.7122439137972579
s0472,20,21,0.6963026089124474
s0472,21,22,0.6994167359378245
s0472,22,23,0.7029797919293127
s0472,23,24,0.7153475368530987
s0472,24,25,0.7133356844107599
s0472,25,26,0.7063161269933151
s0472,26,27,0.6923225762320561
s0472,27,28,0.6572931997237397
s0472,28,29,0.6606708694079644
s0472,29,30,0.6367401279748217
s0472,30,31,0.6265489095922715
s0474,0,1,0.8504482902344945
s0474,1,2,0.8377898317649076
s0474,2,3,0.8302252087321097
s0474,3,4,0.8050496622598047
s0474,4,5,0.7663535778326414
s0474,5,6,0.749060483559635
s0474,6,7,0.7374364983746724
s0474,7,8,0.7502737293641691
s0474,8,9,0.7739057484755946
s0474,9,10,0.8082312245465886
s0474,10,11,0.8197500383582074
s0474,11,12,0.8117142306584857
s0474,12,13,0.803125616875124
s0474,13,14,0.8130910965153969
s0474,14,15,0.8059294805260421
s0474,15,16,0.8539838375933816
s0474,16,17,0.9024775008142996
s0474,17,18,0.9292672912108565
s0474,18,19,0.9412324458596706
s0474,19,20,0.9554196476454251
s0474,20,21,0.9624608722328246
s0474,21,22,0.9632929522465914
s0474,22,23,0.9583410135166003
s0474,23,24,0.9533513631761149
s0474,24,25,0.9471421342038662
s0474,25,26,0.934324333738327
s0474,26,27,0.9203313972104757
s0474,27,28,0.9133153478691876
s0474,28,29,0.9046127123827636
s0474,29,30,0.8886819962884518
s0474,30,31,0.8655323176207572
s0476,0,1,0.7857203290358585
s0476,1,2,0.7689874411597671
s0476,2,3,0.7615691963105641
s0476,3,4,0.7617449712783344
s0476,4,5,0.7522039586512532
s0476,5,6,0.6935738670933789
s0476,6,7,0.6753210571896123
s0476,7,8,0.6512495100671244
s0476,8,9,0.6581023317379019
s0476,9,10,0.6667374805636689
s0476,10,11,0.6777916349124209
s0476,11,12,0.6957775250618893
s0476,12,13,0.7234736941366529
s0476,13,14,0.7190708267025435
s0476,14,15,0.6827969813322464
s0476,15,16,0.6680178469214488
s0476,16,17,0.6575562074428314
s0476,17,18,0.6567416167397039
s0476,18,19,0.6769497935264411
s0476,19,20,0.6295375199808485
s0476,20,21,0.6164929727234268
s0476,21,22,0.6169130809521384
s0476,22,23,0.6376488067183199
s0476,23,24,0.6422205947267658
s0476,24,25,0.6336912883601953
s0476,25,26,0.6369533145404205
s0476,26,27,0.6290936337685635
s0476,27,28,0.6350831137730129
s0476,28,29,0.632396007328344
s0476,29,30,0.6420263788543461
s0476,30,31,0.6766636381710484
s0477,0,1,0.7452382574520665
s0477,1,2,0.7441937388861676
s0477,2,3,0.7336103354033218
s0477,3,4,0.7345709127281547
s0477,4,5,0.7240696473539748
s0477,5,6,0.7216808538894457
s0477,6,7,0.713631299600099
s0477,7,8,0.6852535206872876
s0477,8,9,0.674822262030926
s0477,9,10,0.6668048466032941
s0477,10,11,0.7044374307456014
s0477,11,12,0.7282066087789698
s0477,12,13,0.7259653582848238
s0477,13,14,0.7427028906979813
s0477,14,15,0.7187640062475715
s0477,15,16,0.6927100416920441
s0477,16,17,0.7259745876849294
s0477,17,18,0.7098182174578651
s0477,18,19,0.6681000908295969
s0477,19,20,0.6430559675403018
s0477,20,21,0.671142906615904
s0477,21,22,0.661303209321769
s0477,22,23,0.6549509773638258
s0477,23,24,0.6586865273267198
s0477,24,25,0.6609095555861753
s0477,25,26,0.6452133851440993
s0477,26,27,0.6342666905364248
s0477,27,28,0.6435292722530209
s0477,28,29,0.6514816858476747
s0477,29,30,0.6548327754143197
s0477,30,31,0.6632487913533136
s0478,0,1,0.6117335568432168
s0478,1,2,0.6074784406619643
s0478,2,3,0.5887212005968745
s0478,3,4,0.6223415949549267
s0478,4,5,0.6097830955307295
s0478,5,6,0.5963124667161758
s0478,6,7,0.6325161131457913
s0478,7,8,0.6576418558412742
s0478,8,9,0.6959921741409384
s0478,9,10,0.6899939997574276
s0478,10,11,0.7818031367262182
s0478,11,12,0.7971187884125904
